appid,review_score,review_score_desc,total_reviews
3319980,8.0,Very Positive,88.0
3389200,0.0,6 user reviews,6.0
3553210,8.0,Very Positive,183.0
3710390,0.0,No user reviews,0.0
2870,4.0,Mostly Negative,3390.0
31280,8.0,Very Positive,4633.0
32500,5.0,Mixed,3093.0
47700,1.0,Overwhelmingly Negative,2500.0
65790,8.0,Very Positive,978.0
208520,5.0,Mixed,866.0
219890,9.0,Overwhelmingly Positive,9960.0
236090,8.0,Very Positive,9138.0
256290,8.0,Very Positive,5431.0
265610,9.0,Overwhelmingly Positive,1824.0
272510,6.0,Mostly Positive,1889.0
289950,5.0,Mixed,1316.0
314970,0.0,8 user reviews,8.0
322520,6.0,Mostly Positive,851.0
383270,8.0,Very Positive,756.0
405710,6.0,Mostly Positive,1834.0
452230,0.0,2 user reviews,2.0
455980,8.0,Very Positive,1093.0
480430,8.0,Very Positive,257.0
502280,8.0,Very Positive,1930.0
523660,8.0,Very Positive,3017.0
557180,8.0,Very Positive,65.0
602520,9.0,Overwhelmingly Positive,2211.0
615530,6.0,Mostly Positive,223.0
640380,8.0,Very Positive,322.0
706990,0.0,No user reviews,0.0
720560,8.0,Very Positive,1278.0
732050,6.0,Mostly Positive,815.0
801630,8.0,Very Positive,2101.0
855740,8.0,Very Positive,1573.0
931500,8.0,Very Positive,205.0
1035120,8.0,Very Positive,1672.0
1216710,8.0,Very Positive,762.0
1345890,6.0,Mostly Positive,1150.0
1361000,6.0,Mostly Positive,4714.0
1410640,8.0,Very Positive,1184.0
1436990,8.0,Very Positive,217.0
1482620,0.0,1 user reviews,1.0
1715280,6.0,Mostly Positive,658.0
1732430,5.0,Mixed,586.0
1755830,8.0,Very Positive,1006.0
1759380,6.0,Mostly Positive,593.0
1810580,8.0,Very Positive,215.0
1830840,0.0,No user reviews,0.0
1961600,6.0,Mostly Positive,275.0
1978590,8.0,Very Positive,1864.0
2004320,0.0,No user reviews,0.0
2331330,8.0,Very Positive,117.0
2345020,8.0,Very Positive,648.0
2562240,2.0,Very Negative,72.0
2446550,4.0,Mostly Negative,6215.0
2738000,0.0,No user reviews,0.0
2760790,8.0,Very Positive,70.0
3004100,6.0,Mostly Positive,634.0
3017120,0.0,No user reviews,0.0
3185890,7.0,Positive,11.0
4050640,0.0,No user reviews,0.0
11610,5.0,Mixed,25.0
33120,8.0,Very Positive,542.0
5975,0.0,No user reviews,0.0
102600,9.0,Overwhelmingly Positive,3562.0
216890,6.0,Mostly Positive,1000.0
226620,8.0,Very Positive,756.0
232790,8.0,Very Positive,3428.0
253940,8.0,Very Positive,364.0
281640,8.0,Very Positive,1733.0
287680,5.0,Mixed,214.0
310470,5.0,Mixed,792.0
353640,8.0,Very Positive,1240.0
367540,0.0,No user reviews,0.0
429570,6.0,Mostly Positive,2249.0
449300,5.0,Mixed,241.0
464340,5.0,Mixed,1038.0
466130,6.0,Mostly Positive,477.0
490220,8.0,Very Positive,94.0
550010,8.0,Very Positive,1627.0
555220,9.0,Overwhelmingly Positive,2655.0
558100,8.0,Very Positive,243.0
570780,6.0,Mostly Positive,109.0
624120,5.0,Mixed,65.0
652980,0.0,No user reviews,0.0
680360,8.0,Very Positive,1212.0
684680,8.0,Very Positive,116.0
745740,8.0,Very Positive,344.0
760650,5.0,Mixed,1003.0
842180,8.0,Very Positive,658.0
844870,5.0,Mixed,39.0
914010,8.0,Very Positive,874.0
985830,6.0,Mostly Positive,1712.0
992300,8.0,Very Positive,2300.0
1051690,8.0,Very Positive,2868.0
1120810,8.0,Very Positive,335.0
1227280,8.0,Very Positive,1246.0
1295270,8.0,Very Positive,351.0
1347970,9.0,Overwhelmingly Positive,1020.0
1351210,5.0,Mixed,321.0
1376200,8.0,Very Positive,597.0
1573280,8.0,Very Positive,677.0
1589120,6.0,Mostly Positive,595.0
1624110,0.0,No user reviews,0.0
1679290,6.0,Mostly Positive,192.0
1691190,8.0,Very Positive,439.0
1711950,5.0,Mixed,509.0
1742020,0.0,No user reviews,0.0
1902490,0.0,No user reviews,0.0
1926520,5.0,Mixed,372.0
1984020,6.0,Mostly Positive,1598.0
2057550,0.0,2 user reviews,2.0
2113920,8.0,Very Positive,98.0
2216130,7.0,Positive,11.0
2287520,8.0,Very Positive,3631.0
2378620,8.0,Very Positive,975.0
2410490,0.0,2 user reviews,2.0
2421410,8.0,Very Positive,296.0
2453360,8.0,Very Positive,77.0
2582650,8.0,Very Positive,88.0
2707070,6.0,Mostly Positive,93.0
2757330,5.0,Mixed,2777.0
2901520,8.0,Very Positive,231.0
3048820,0.0,No user reviews,0.0
3101720,0.0,No user reviews,0.0
3232610,8.0,Very Positive,56.0
4010040,0.0,No user reviews,0.0
21980,8.0,Very Positive,1606.0
22350,5.0,Mixed,1480.0
34900,8.0,Very Positive,5193.0
35700,8.0,Very Positive,4521.0
42910,8.0,Very Positive,8538.0
105430,8.0,Very Positive,119.0
206500,6.0,Mostly Positive,51.0
224500,6.0,Mostly Positive,2099.0
224580,8.0,Very Positive,192.0
233700,8.0,Very Positive,874.0
235380,5.0,Mixed,1450.0
245470,6.0,Mostly Positive,4695.0
262280,6.0,Mostly Positive,1040.0
273350,5.0,Mixed,5121.0
282100,8.0,Very Positive,68.0
312990,8.0,Very Positive,53.0
318100,5.0,Mixed,469.0
318600,6.0,Mostly Positive,1269.0
353270,8.0,Very Positive,1468.0
362400,5.0,Mixed,24.0
366440,5.0,Mixed,695.0
375460,4.0,Mostly Negative,243.0
421170,6.0,Mostly Positive,1235.0
431710,8.0,Very Positive,224.0
443030,0.0,No user reviews,0.0
456670,8.0,Very Positive,2014.0
459160,0.0,4 user reviews,4.0
460120,8.0,Very Positive,1490.0
462770,8.0,Very Positive,5430.0
485460,6.0,Mostly Positive,1258.0
487120,5.0,Mixed,3042.0
493840,5.0,Mixed,1363.0
511470,9.0,Overwhelmingly Positive,1734.0
526160,,,
542340,5.0,Mixed,60.0
566440,5.0,Mixed,1997.0
628670,8.0,Very Positive,1572.0
633080,8.0,Very Positive,394.0
654880,8.0,Very Positive,4604.0
817540,8.0,Very Positive,830.0
824000,5.0,Mixed,1079.0
911430,6.0,Mostly Positive,743.0
915810,8.0,Very Positive,3257.0
928960,5.0,Mixed,667.0
968250,8.0,Very Positive,780.0
1021100,5.0,Mixed,564.0
1033410,8.0,Very Positive,82.0
1100760,0.0,No user reviews,0.0
1108370,8.0,Very Positive,1685.0
1144770,9.0,Overwhelmingly Positive,1032.0
1173550,0.0,No user reviews,0.0
1294810,5.0,Mixed,1631.0
1305420,8.0,Very Positive,414.0
1402110,8.0,Very Positive,1393.0
1538970,5.0,Mixed,980.0
1546570,8.0,Very Positive,81.0
1593310,0.0,No user reviews,0.0
1712840,5.0,Mixed,294.0
1836160,8.0,Very Positive,122.0
1844380,5.0,Mixed,1131.0
1849000,8.0,Very Positive,1591.0
1944570,9.0,Overwhelmingly Positive,3880.0
2166060,9.0,Overwhelmingly Positive,3829.0
2277320,6.0,Mostly Positive,456.0
2289970,0.0,No user reviews,0.0
2310700,7.0,Positive,26.0
2353760,0.0,No user reviews,0.0
2410170,8.0,Very Positive,126.0
2514960,8.0,Very Positive,1213.0
2535680,0.0,No user reviews,0.0
2667970,7.0,Positive,14.0
2674810,0.0,No user reviews,0.0
2972990,8.0,Very Positive,305.0
3010460,6.0,Mostly Positive,64.0
3218580,7.0,Positive,33.0
3249650,8.0,Very Positive,360.0
3350140,0.0,No user reviews,0.0
22000,8.0,Very Positive,2449.0
39690,5.0,Mixed,712.0
47400,4.0,Mostly Negative,1599.0
57600,8.0,Very Positive,262.0
73010,6.0,Mostly Positive,358.0
91700,8.0,Very Positive,4837.0
105400,8.0,Very Positive,440.0
107200,8.0,Very Positive,1847.0
201700,6.0,Mostly Positive,567.0
203750,8.0,Very Positive,1743.0
209660,8.0,Very Positive,313.0
225420,5.0,Mixed,577.0
237630,8.0,Very Positive,3252.0
239840,6.0,Mostly Positive,1491.0
243730,0.0,No user reviews,0.0
252450,5.0,Mixed,1406.0
262940,8.0,Very Positive,854.0
264200,9.0,Overwhelmingly Positive,9096.0
270370,7.0,Positive,15.0
282560,4.0,Mostly Negative,1946.0
304530,5.0,Mixed,1778.0
314410,8.0,Very Positive,924.0
324310,5.0,Mixed,724.0
344760,5.0,Mixed,7832.0
380360,0.0,6 user reviews,6.0
383840,8.0,Very Positive,1187.0
392470,8.0,Very Positive,440.0
408410,8.0,Very Positive,1092.0
418670,6.0,Mostly Positive,73.0
420110,9.0,Overwhelmingly Positive,2908.0
421040,8.0,Very Positive,1656.0
447850,5.0,Mixed,92.0
481870,5.0,Mixed,140.0
502800,8.0,Very Positive,1441.0
534370,5.0,Mixed,304.0
546430,6.0,Mostly Positive,1171.0
656240,5.0,Mixed,1638.0
668630,6.0,Mostly Positive,808.0
700030,4.0,Mostly Negative,1518.0
817840,8.0,Very Positive,1279.0
835430,8.0,Very Positive,447.0
840800,5.0,Mixed,2932.0
849100,5.0,Mixed,1101.0
867290,5.0,Mixed,1943.0
895950,6.0,Mostly Positive,11.0
900270,8.0,Very Positive,2368.0
1013140,6.0,Mostly Positive,555.0
1036890,5.0,Mixed,1972.0
1040420,8.0,Very Positive,1310.0
1054430,8.0,Very Positive,222.0
1069690,6.0,Mostly Positive,589.0
1143810,8.0,Very Positive,1229.0
1145960,8.0,Very Positive,1459.0
1157220,6.0,Mostly Positive,716.0
1173220,6.0,Mostly Positive,1787.0
1175830,6.0,Mostly Positive,584.0
1179580,8.0,Very Positive,100.0
1196600,0.0,9 user reviews,9.0
1214650,5.0,Mixed,2232.0
1254320,5.0,Mixed,796.0
1286320,6.0,Mostly Positive,1716.0
1324340,6.0,Mostly Positive,937.0
1435990,0.0,No user reviews,0.0
1447000,8.0,Very Positive,649.0
1470110,0.0,No user reviews,0.0
1625080,0.0,No user reviews,0.0
1682060,8.0,Very Positive,134.0
1755910,5.0,Mixed,97.0
1928870,5.0,Mixed,1030.0
1949190,8.0,Very Positive,1872.0
1985960,8.0,Very Positive,263.0
2128940,3.0,Negative,24.0
2230650,8.0,Very Positive,733.0
2452080,8.0,Very Positive,104.0
2455140,8.0,Very Positive,167.0
2458830,6.0,Mostly Positive,597.0
2531940,6.0,Mostly Positive,148.0
3062930,5.0,Mixed,29.0
3099640,8.0,Very Positive,304.0
3185760,0.0,No user reviews,0.0
3189430,0.0,No user reviews,0.0
3261010,0.0,9 user reviews,9.0
3384440,0.0,No user reviews,0.0
3465270,0.0,No user reviews,0.0
3547900,0.0,No user reviews,0.0
2760,8.0,Very Positive,270.0
12900,9.0,Overwhelmingly Positive,6075.0
17310,0.0,No user reviews,0.0
23490,8.0,Very Positive,450.0
24860,8.0,Very Positive,906.0
33100,8.0,Very Positive,796.0
41300,8.0,Very Positive,509.0
46510,8.0,Very Positive,575.0
96000,8.0,Very Positive,1606.0
115800,8.0,Very Positive,2339.0
221640,9.0,Overwhelmingly Positive,11926.0
231060,0.0,8 user reviews,8.0
248610,8.0,Very Positive,3595.0
261470,6.0,Mostly Positive,1140.0
268870,6.0,Mostly Positive,1737.0
275390,8.0,Very Positive,1240.0
278970,5.0,Mixed,63.0
287920,6.0,Mostly Positive,67.0
344850,6.0,Mostly Positive,933.0
345180,8.0,Very Positive,1524.0
390880,5.0,Mixed,67.0
401870,0.0,No user reviews,0.0
402560,5.0,Mixed,83.0
417860,8.0,Very Positive,203.0
421050,6.0,Mostly Positive,926.0
427940,5.0,Mixed,801.0
435530,6.0,Mostly Positive,2143.0
533540,0.0,No user reviews,0.0
583470,8.0,Very Positive,1784.0
612470,8.0,Very Positive,971.0
637670,6.0,Mostly Positive,1379.0
745330,8.0,Very Positive,127.0
798490,8.0,Very Positive,2352.0
804010,8.0,Very Positive,1067.0
970500,6.0,Mostly Positive,34.0
980300,9.0,Overwhelmingly Positive,2736.0
982290,8.0,Very Positive,1135.0
1049890,8.0,Very Positive,2836.0
1101190,5.0,Mixed,2237.0
1149440,6.0,Mostly Positive,377.0
1258780,0.0,No user reviews,0.0
1283230,5.0,Mixed,500.0
1330360,5.0,Mixed,172.0
1364960,0.0,No user reviews,0.0
1371720,8.0,Very Positive,856.0
1420350,6.0,Mostly Positive,896.0
1457080,8.0,Very Positive,962.0
1591530,8.0,Very Positive,506.0
1650980,0.0,No user reviews,0.0
1684170,8.0,Very Positive,592.0
1808680,9.0,Overwhelmingly Positive,1534.0
1886120,0.0,No user reviews,0.0
1948450,6.0,Mostly Positive,447.0
2024070,7.0,Positive,14.0
2190290,7.0,Positive,35.0
2224640,6.0,Mostly Positive,451.0
2226730,8.0,Very Positive,118.0
2262080,6.0,Mostly Positive,158.0
2334170,8.0,Very Positive,515.0
2487060,8.0,Very Positive,235.0
2639810,0.0,No user reviews,0.0
2932930,0.0,1 user reviews,1.0
2989770,8.0,Very Positive,68.0
3126470,0.0,7 user reviews,7.0
3279120,0.0,No user reviews,0.0
3462440,0.0,No user reviews,0.0
90,0.0,No user reviews,0.0
1520,8.0,Very Positive,2672.0
8600,8.0,Very Positive,527.0
3212170,0.0,No user reviews,0.0
17500,7.0,Positive,21.0
58610,6.0,Mostly Positive,1355.0
65740,5.0,Mixed,500.0
94400,8.0,Very Positive,4032.0
204530,8.0,Very Positive,1843.0
205930,8.0,Very Positive,289.0
82060,0.0,No user reviews,0.0
210770,8.0,Very Positive,4299.0
214560,9.0,Overwhelmingly Positive,6977.0
216250,6.0,Mostly Positive,1878.0
221810,8.0,Very Positive,1345.0
510,0.0,No user reviews,0.0
231140,5.0,Mixed,609.0
231740,6.0,Mostly Positive,1155.0
232430,6.0,Mostly Positive,10674.0
232750,6.0,Mostly Positive,1306.0
233980,8.0,Very Positive,1751.0
240760,8.0,Very Positive,3111.0
241540,8.0,Very Positive,8830.0
249650,5.0,Mixed,1247.0
250180,8.0,Very Positive,2441.0
252850,5.0,Mixed,35.0
257750,8.0,Very Positive,1317.0
272270,6.0,Mostly Positive,1458.0
286000,8.0,Very Positive,1732.0
296470,9.0,Overwhelmingly Positive,2811.0
317820,6.0,Mostly Positive,1293.0
338390,5.0,Mixed,1492.0
341000,8.0,Very Positive,1282.0
346290,0.0,1 user reviews,1.0
375900,5.0,Mixed,754.0
384190,8.0,Very Positive,9487.0
388750,8.0,Very Positive,838.0
400630,8.0,Very Positive,1090.0
408760,5.0,Mixed,87.0
427270,5.0,Mixed,98.0
434460,8.0,Very Positive,1018.0
436520,5.0,Mixed,1177.0
449960,8.0,Very Positive,3877.0
484900,6.0,Mostly Positive,1172.0
493540,8.0,Very Positive,439.0
515570,8.0,Very Positive,272.0
530620,8.0,Very Positive,174.0
547680,6.0,Mostly Positive,202.0
549240,5.0,Mixed,108.0
551730,8.0,Very Positive,529.0
588160,5.0,Mixed,183.0
598700,8.0,Very Positive,1640.0
599460,6.0,Mostly Positive,281.0
687850,6.0,Mostly Positive,39.0
699920,6.0,Mostly Positive,327.0
806140,8.0,Very Positive,497.0
820520,8.0,Very Positive,3630.0
921590,5.0,Mixed,455.0
1000010,8.0,Very Positive,551.0
1160920,5.0,Mixed,445.0
1181840,8.0,Very Positive,867.0
1182620,8.0,Very Positive,3302.0
1194810,6.0,Mostly Positive,2180.0
1213300,5.0,Mixed,22.0
1295550,0.0,No user reviews,0.0
1304510,0.0,No user reviews,0.0
1449070,7.0,Positive,39.0
1553000,5.0,Mixed,367.0
1570070,5.0,Mixed,401.0
1579380,8.0,Very Positive,1175.0
1623880,4.0,Mostly Negative,15.0
1676130,8.0,Very Positive,1941.0
1737340,8.0,Very Positive,228.0
1763200,0.0,No user reviews,0.0
1849900,6.0,Mostly Positive,1835.0
1911390,8.0,Very Positive,2233.0
1996430,8.0,Very Positive,398.0
2203230,0.0,No user reviews,0.0
2263010,0.0,No user reviews,0.0
2292060,8.0,Very Positive,463.0
2340650,5.0,Mixed,148.0
2348120,0.0,No user reviews,0.0
2460070,8.0,Very Positive,116.0
2499800,6.0,Mostly Positive,749.0
2608620,5.0,Mixed,660.0
2669410,6.0,Mostly Positive,1506.0
2774380,8.0,Very Positive,278.0
2782610,8.0,Very Positive,161.0
2903560,8.0,Very Positive,946.0
2939640,5.0,Mixed,170.0
2960430,0.0,No user reviews,0.0
3040390,7.0,Positive,18.0
3102400,0.0,No user reviews,0.0
3167180,8.0,Very Positive,116.0
3446680,7.0,Positive,29.0
3448280,0.0,No user reviews,0.0
630,8.0,Very Positive,115.0
22230,8.0,Very Positive,1745.0
34010,8.0,Very Positive,2534.0
39160,5.0,Mixed,1216.0
49600,9.0,Overwhelmingly Positive,3468.0
55110,5.0,Mixed,1262.0
70300,9.0,Overwhelmingly Positive,4357.0
218410,9.0,Overwhelmingly Positive,1865.0
219830,8.0,Very Positive,1809.0
220780,8.0,Very Positive,3555.0
220820,8.0,Very Positive,1029.0
223670,8.0,Very Positive,531.0
227100,8.0,Very Positive,1629.0
239070,8.0,Very Positive,2454.0
240320,0.0,2 user reviews,2.0
241910,8.0,Very Positive,594.0
242460,0.0,No user reviews,0.0
248330,8.0,Very Positive,796.0
251990,8.0,Very Positive,4667.0
253030,8.0,Very Positive,1275.0
271260,6.0,Mostly Positive,1622.0
275530,5.0,Mixed,480.0
283880,7.0,Positive,10.0
289420,5.0,Mixed,78.0
297130,6.0,Mostly Positive,2685.0
298240,5.0,Mixed,71.0
304730,5.0,Mixed,1259.0
312780,6.0,Mostly Positive,1222.0
314660,8.0,Very Positive,1564.0
319830,5.0,Mixed,23.0
334310,8.0,Very Positive,409.0
351920,8.0,Very Positive,2429.0
351940,6.0,Mostly Positive,341.0
360170,5.0,Mixed,1930.0
376300,8.0,Very Positive,1040.0
387340,8.0,Very Positive,1094.0
398710,8.0,Very Positive,1688.0
435790,8.0,Very Positive,94.0
449140,7.0,Positive,32.0
449800,8.0,Very Positive,1978.0
508840,8.0,Very Positive,263.0
525300,6.0,Mostly Positive,52.0
530070,6.0,Mostly Positive,2711.0
541230,8.0,Very Positive,204.0
569860,8.0,Very Positive,2127.0
622220,8.0,Very Positive,1463.0
671210,0.0,No user reviews,0.0
671510,5.0,Mixed,2238.0
684580,5.0,Mixed,765.0
691690,5.0,Mixed,1080.0
812040,6.0,Mostly Positive,911.0
866510,6.0,Mostly Positive,229.0
941460,8.0,Very Positive,2577.0
1104450,0.0,No user reviews,0.0
1134100,5.0,Mixed,1548.0
1178830,8.0,Very Positive,4591.0
1218500,8.0,Very Positive,692.0
1330470,8.0,Very Positive,669.0
1334000,8.0,Very Positive,430.0
1402480,0.0,No user reviews,0.0
1409830,5.0,Mixed,261.0
1456940,5.0,Mixed,1526.0
1471180,6.0,Mostly Positive,21.0
1485590,5.0,Mixed,2049.0
1504570,5.0,Mixed,214.0
1534840,5.0,Mixed,2626.0
1638220,7.0,Positive,44.0
1674890,6.0,Mostly Positive,42.0
1776380,6.0,Mostly Positive,957.0
1793090,5.0,Mixed,357.0
1815570,8.0,Very Positive,575.0
1832640,5.0,Mixed,2436.0
1836450,0.0,No user reviews,0.0
1866880,8.0,Very Positive,245.0
1929870,8.0,Very Positive,803.0
1952370,8.0,Very Positive,462.0
1996930,0.0,No user reviews,0.0
2081400,8.0,Very Positive,348.0
2088250,0.0,No user reviews,0.0
2093910,8.0,Very Positive,165.0
2139020,6.0,Mostly Positive,136.0
2272420,0.0,No user reviews,0.0
2287330,6.0,Mostly Positive,403.0
2302560,0.0,No user reviews,0.0
2305500,8.0,Very Positive,266.0
2423300,8.0,Very Positive,69.0
2450700,6.0,Mostly Positive,805.0
2455060,6.0,Mostly Positive,71.0
2507980,8.0,Very Positive,178.0
2527520,0.0,No user reviews,0.0
2608350,9.0,Overwhelmingly Positive,511.0
2670760,0.0,No user reviews,0.0
2693060,8.0,Very Positive,852.0
2710500,0.0,No user reviews,0.0
